Date,Close Price
2022-05-27,47.5
2022-05-27,47.5
2022-05-27,47.5
2022-05-27,47.5
2022-05-27,47.5
2022-05-30,47.5
2022-05-30,47.5
2022-05-30,47.5
2022-05-30,47.5
2022-05-30,47.5
2022-05-31,47.5
2022-05-31,47.5
2022-05-31,47.5
2022-05-31,47.5
2022-05-31,47.5
2022-06-01,47.5
2022-06-01,47.5
2022-06-01,47.5
2022-06-01,47.5
2022-06-01,47.5
2022-06-02,47.5
2022-06-02,47.5
2022-06-02,47.5
2022-06-02,47.5
2022-06-02,47.5
2022-06-03,47.5
2022-06-03,47.5
2022-06-03,47.5
2022-06-03,47.5
2022-06-03,47.5
2022-06-06,47.5
2022-06-06,47.5
2022-06-06,47.5
2022-06-06,47.5
2022-06-06,47.5
2022-06-07,47.5
2022-06-07,47.5
2022-06-07,47.5
2022-06-07,47.5
2022-06-07,47.5
2022-06-08,47.5
2022-06-08,47.5
2022-06-08,47.5
2022-06-08,47.5
2022-06-08,47.5
2022-06-09,47.5
2022-06-09,47.5
2022-06-09,47.5
2022-06-09,47.5
2022-06-09,47.5
2022-06-10,47.5
2022-06-10,47.5
2022-06-10,47.5
2022-06-10,47.5
2022-06-10,47.5
2022-06-13,47.5
2022-06-13,47.5
2022-06-13,47.5
2022-06-13,47.5
2022-06-13,47.5
2022-06-15,47.5
2022-06-15,47.5
2022-06-15,47.5
2022-06-15,47.5
2022-06-15,47.5
2022-06-16,47.5
2022-06-16,47.5
2022-06-16,47.5
2022-06-16,47.5
2022-06-16,47.5
2022-06-17,47.5
2022-06-17,47.5
2022-06-17,47.5
2022-06-17,47.5
2022-06-17,47.5
2022-06-20,47.5
2022-06-20,47.5
2022-06-20,47.5
2022-06-20,47.5
2022-06-20,47.5
2022-06-21,47.5
2022-06-21,47.5
2022-06-21,47.5
2022-06-21,47.5
2022-06-21,47.5
2022-06-22,47.5
2022-06-22,47.5
2022-06-22,47.5
2022-06-22,47.5
2022-06-22,47.5
2022-06-23,47.5
2022-06-23,47.5
2022-06-23,47.5
2022-06-23,47.5
2022-06-23,47.5
2022-06-24,47.5
2022-06-24,47.5
2022-06-24,47.5
2022-06-24,47.5
2022-06-24,47.5
2022-06-27,47.5
2022-06-27,47.5
2022-06-27,47.5
2022-06-27,47.5
2022-06-27,47.5
2022-06-28,47.5
2022-06-28,47.5
2022-06-28,47.5
2022-06-28,47.5
2022-06-28,47.5
2022-06-29,47.5
2022-06-29,47.5
2022-06-29,47.5
2022-06-29,47.5
2022-06-29,47.5
2022-06-30,47.5
2022-06-30,47.5
2022-06-30,47.5
2022-06-30,47.5
2022-06-30,47.5
2022-07-01,47.5
2022-07-01,47.5
2022-07-01,47.5
2022-07-01,47.5
2022-07-01,47.5
2022-07-04,47.5
2022-07-04,47.5
2022-07-04,47.5
2022-07-04,47.5
2022-07-04,47.5
2022-07-05,47.5
2022-07-05,47.5
2022-07-05,47.5
2022-07-05,47.5
2022-07-05,47.5
2022-07-06,47.5
2022-07-06,47.5
2022-07-06,47.5
2022-07-06,47.5
2022-07-06,47.5
2022-07-07,47.5
2022-07-07,47.5
2022-07-07,47.5
2022-07-07,47.5
2022-07-07,45.12
2022-07-08,45.12
2022-07-08,45.12
2022-07-08,45.12
2022-07-08,45.12
2022-07-08,45.12
2022-07-11,45.12
2022-07-11,45.12
2022-07-11,45.12
2022-07-11,45.12
2022-07-11,45.12
2022-07-12,45.12
2022-07-12,45.12
2022-07-12,45.12
2022-07-12,45.12
2022-07-12,45.12
2022-07-13,42.86
2022-07-13,42.86
2022-07-13,42.86
2022-07-13,42.86
2022-07-13,42.86
2022-07-14,42.86
2022-07-14,42.86
2022-07-14,42.86
2022-07-14,42.86
2022-07-14,42.86
2022-07-15,42.86
2022-07-15,42.86
2022-07-15,42.86
2022-07-15,42.86
2022-07-15,42.86
2022-07-18,42.86
2022-07-18,42.86
2022-07-18,45
2022-07-18,45
2022-07-18,45
2022-07-19,45
2022-07-19,45
2022-07-19,45
2022-07-19,45
2022-07-19,45
2022-07-20,45
2022-07-20,45
2022-07-20,45
2022-07-20,45
2022-07-20,45
2022-07-21,45
2022-07-21,45
2022-07-21,45
2022-07-21,45
2022-07-21,45
2022-07-22,45
2022-07-22,45
2022-07-22,45
2022-07-22,45
2022-07-22,45
2022-07-25,45
2022-07-25,45
2022-07-25,45
2022-07-25,45
2022-07-25,45
2022-07-26,45
2022-07-26,45
2022-07-26,45
2022-07-26,45
2022-07-26,45
2022-07-27,45
2022-07-27,45
2022-07-27,45
2022-07-27,45
2022-07-27,45
2022-07-28,45
2022-07-28,45
2022-07-28,45
2022-07-28,45
2022-07-28,45
2022-07-29,45
2022-07-29,45
2022-07-29,45
2022-07-29,45
2022-07-29,45
2022-08-02,45
2022-08-02,45
2022-08-02,45
2022-08-02,45
2022-08-02,45
2022-08-03,45
2022-08-03,45
2022-08-03,45
2022-08-03,45
2022-08-03,45
2022-08-04,45
2022-08-04,45
2022-08-04,45
2022-08-04,45
2022-08-04,45
2022-08-05,45
2022-08-05,45
2022-08-05,45
2022-08-05,45
2022-08-05,45
2022-08-08,45
2022-08-08,45
2022-08-08,45
2022-08-08,45
2022-08-08,45
2022-08-09,45
2022-08-09,45
2022-08-09,45
2022-08-09,45
2022-08-09,45
2022-08-10,45
2022-08-10,45
2022-08-10,45
2022-08-10,45
2022-08-10,45
2022-08-11,45
2022-08-11,45
2022-08-11,45
2022-08-11,45
2022-08-11,45
2022-08-12,45
2022-08-12,45
2022-08-12,45
2022-08-12,45
2022-08-12,43.5
2022-08-15,43.5
2022-08-15,43.5
2022-08-15,43.5
2022-08-15,43.5
2022-08-15,43.5
2022-08-16,43.5
2022-08-16,43.5
2022-08-16,43.5
2022-08-16,43.5
2022-08-16,43.5
2022-08-17,43.5
2022-08-17,43.5
2022-08-17,43.5
2022-08-17,43.5
2022-08-17,43.5
2022-08-18,43.5
2022-08-18,43.5
2022-08-18,43.5
2022-08-18,43.5
2022-08-18,43.5
2022-08-19,43.5
2022-08-19,43.5
2022-08-19,43.5
2022-08-19,43.5
2022-08-19,43.5
2022-08-22,43.5
2022-08-22,43.5
2022-08-22,43.5
2022-08-22,43.5
2022-08-22,43.5
2022-08-23,43.5
2022-08-23,43.5
2022-08-23,43.5
2022-08-23,43.5
2022-08-23,43.5
2022-08-24,43.5
2022-08-24,43.5
2022-08-24,43.5
2022-08-24,43.5
2022-08-24,43.5
2022-08-25,43.5
2022-08-25,43.5
2022-08-25,43.5
2022-08-25,43.5
2022-08-25,43.5
2022-08-26,43.5
2022-08-26,43.5
2022-08-26,43.5
2022-08-26,43.5
2022-08-26,43.5
2022-08-29,43.5
2022-08-29,43.5
2022-08-29,43.5
2022-08-29,43.5
2022-08-29,43.5
2022-08-30,43.5
2022-08-30,43.5
2022-08-30,43.5
2022-08-30,43.5
2022-08-30,43.5
2022-08-31,43.5
2022-08-31,43.5
2022-08-31,43.5
2022-08-31,43.5
2022-08-31,43.5
2022-09-01,43.5
2022-09-01,43.5
2022-09-01,43.5
2022-09-01,43.5
2022-09-01,43.5
2022-09-02,43.5
2022-09-02,43.5
2022-09-02,43.5
2022-09-02,43.5
2022-09-02,43.5
2022-09-05,43.5
2022-09-05,43.5
2022-09-05,43.5
2022-09-05,43.5
2022-09-05,43.5
2022-09-06,43.5
2022-09-06,43.5
2022-09-06,43.5
2022-09-06,43.5
2022-09-06,43.5
2022-09-07,43.5
2022-09-07,43.5
2022-09-07,43.5
2022-09-07,43.5
2022-09-07,43.5
2022-09-08,43.5
2022-09-08,43.5
2022-09-08,43.5
2022-09-08,43.5
2022-09-08,43.5
2022-09-09,43.5
2022-09-09,43.5
2022-09-09,43.5
2022-09-09,43.5
2022-09-09,43.5
2022-09-12,43.5
2022-09-12,43.5
2022-09-12,43.5
2022-09-12,43.5
2022-09-12,43.5
2022-09-13,43.5
2022-09-13,43.5
2022-09-13,43.5
2022-09-13,43.5
2022-09-13,43.5
2022-09-14,43.5
2022-09-14,43.5
2022-09-14,43.5
2022-09-14,43.5
2022-09-14,43.5
2022-09-15,43.5
2022-09-15,43.5
2022-09-15,43.5
2022-09-15,43.5
2022-09-15,43.5
2022-09-16,43.5
2022-09-16,43.5
2022-09-16,43.5
2022-09-16,43.5
2022-09-16,43.5
2022-09-19,43.5
2022-09-19,43.5
2022-09-19,43.5
2022-09-19,43.5
2022-09-19,43.5
2022-09-20,43.5
2022-09-20,43.5
2022-09-20,43.5
2022-09-20,43.5
2022-09-20,43.5
2022-09-21,43.5
2022-09-21,43.5
2022-09-21,43.5
2022-09-21,43.5
2022-09-21,43.5
2022-09-22,43.5
2022-09-22,43.5
2022-09-22,43.5
2022-09-22,43.5
2022-09-22,43.5
2022-09-26,43.5
2022-09-26,43.5
2022-09-26,43.5
2022-09-26,43.5
2022-09-26,43.5
2022-09-27,43.5
2022-09-27,43.5
2022-09-27,43.5
2022-09-27,43.5
2022-09-27,43.5
2022-09-28,43.5
2022-09-28,43.5
2022-09-28,43.5
2022-09-28,43.5
2022-09-28,43.5
2022-09-29,43.5
2022-09-29,43.5
2022-09-29,43.5
2022-09-29,43.5
2022-09-29,43.5
2022-10-03,43.5
2022-10-03,43.5
2022-10-03,43.5
2022-10-03,43.5
2022-10-03,43.5
2022-10-07,43.5
2022-10-07,43.5
2022-10-07,43.5
2022-10-07,43.5
2022-10-07,43.5
2022-10-10,43.5
2022-10-10,43.5
2022-10-10,43.5
2022-10-10,43.5
2022-10-10,43.5
2022-10-11,43.5
2022-10-11,43.5
2022-10-11,43.5
2022-10-11,43.5
2022-10-11,43.5
2022-10-12,43.5
2022-10-12,43.5
2022-10-12,43.5
2022-10-12,43.5
2022-10-12,43.5
2022-10-13,43.5
2022-10-13,43.5
2022-10-13,43.5
2022-10-13,43.5
2022-10-13,43.5
2022-10-14,43.5
2022-10-14,43.5
2022-10-14,43.5
2022-10-14,43.5
2022-10-14,43.5
2022-10-17,43.5
2022-10-17,43.5
2022-10-17,43.5
2022-10-17,43.5
2022-10-17,43.5
2022-10-18,43.5
2022-10-18,43.5
2022-10-18,43.5
2022-10-18,43.5
2022-10-18,43.5
2022-10-19,43.5
2022-10-19,43.5
2022-10-19,43.5
2022-10-19,43.5
2022-10-19,43.5
2022-10-20,43.5
2022-10-20,43.5
2022-10-20,43.5
2022-10-20,43.5
2022-10-20,43.5
2022-10-21,43.5
2022-10-21,43.5
2022-10-21,43.5
2022-10-21,43.5
2022-10-21,43.5
2022-10-24,43.5
2022-10-24,43.5
2022-10-24,43.5
2022-10-24,43.5
2022-10-24,43.5
2022-10-25,43.5
2022-10-25,43.5
2022-10-25,43.5
2022-10-25,43.5
2022-10-25,43.5
2022-10-26,43.5
2022-10-26,43.5
2022-10-26,43.5
2022-10-26,43.5
2022-10-26,43.5
2022-10-27,43.5
2022-10-27,43.5
2022-10-27,43.5
2022-10-27,43.5
2022-10-27,43.5
2022-10-28,43.5
2022-10-28,43.5
2022-10-28,43.5
2022-10-28,43.5
2022-10-28,43.5
2022-10-31,43.5
2022-10-31,43.5
2022-10-31,43.5
2022-10-31,43.5
2022-10-31,43.5
2022-11-02,43.5
2022-11-02,43.5
2022-11-02,43.5
2022-11-02,43.5
2022-11-02,43.5
2022-11-03,43.5
2022-11-03,43.5
2022-11-03,43.5
2022-11-03,43.5
2022-11-03,43.5
2022-11-04,43.5
2022-11-04,43.5
2022-11-04,43.5
2022-11-04,43.5
2022-11-04,43.5
2022-11-07,43.5
2022-11-07,43.5
2022-11-07,43.5
2022-11-07,43.5
2022-11-07,43.5
2022-11-08,43.5
2022-11-08,43.5
2022-11-08,43.5
2022-11-08,43.5
2022-11-08,43.5
2022-11-09,43.5
2022-11-09,43.5
2022-11-09,43.5
2022-11-09,43.5
2022-11-09,43.5
2022-11-10,43.5
2022-11-10,43.5
2022-11-10,43.5
2022-11-10,43.5
2022-11-10,43.5
2022-11-14,43.5
2022-11-14,43.5
2022-11-14,43.5
2022-11-14,43.5
2022-11-14,43.5
2022-11-16,43.5
2022-11-16,43.5
2022-11-16,43.5
2022-11-16,43.5
2022-11-16,43.5
2022-11-17,43.5
2022-11-17,43.5
2022-11-17,43.5
2022-11-17,43.5
2022-11-17,43.5
2022-11-18,43.5
2022-11-18,43.5
2022-11-18,43.5
2022-11-18,43.5
2022-11-18,43.5
2022-11-21,43.5
2022-11-21,41.5
2022-11-21,41.5
2022-11-21,41.5
2022-11-21,41.5
2022-11-22,41.5
