Date,Close Price
2022-06-13,72
2022-06-13,72
2022-06-13,72
2022-06-13,72
2022-06-13,72
2022-06-15,72
2022-06-15,72
2022-06-15,72
2022-06-15,72
2022-06-15,72
2022-06-16,72
2022-06-16,72
2022-06-16,72
2022-06-16,72
2022-06-16,72
2022-06-17,72
2022-06-17,72
2022-06-17,72
2022-06-17,72
2022-06-17,72
2022-06-20,72
2022-06-20,72
2022-06-20,72
2022-06-20,72
2022-06-20,72
2022-06-21,68.4
2022-06-21,68.4
2022-06-21,68.4
2022-06-21,68.4
2022-06-21,68.4
2022-06-22,68.4
2022-06-22,68.4
2022-06-22,68.4
2022-06-22,68.4
2022-06-22,68.4
2022-06-23,68.4
2022-06-23,68.4
2022-06-23,68.4
2022-06-23,68.4
2022-06-23,68.4
2022-06-24,68.4
2022-06-24,65
2022-06-24,65
2022-06-24,65
2022-06-24,65
2022-06-27,65
2022-06-27,65
2022-06-27,65
2022-06-27,65
2022-06-27,65
2022-06-28,65
2022-06-28,65
2022-06-28,65
2022-06-28,65
2022-06-28,65
2022-06-29,65
2022-06-29,65
2022-06-29,65
2022-06-29,62.1
2022-06-29,62.1
2022-06-30,62.1
2022-06-30,62.1
2022-06-30,62.1
2022-06-30,62.1
2022-06-30,62.1
2022-07-01,62.1
2022-07-01,62.1
2022-07-01,62.1
2022-07-01,62.1
2022-07-01,62.1
2022-07-04,62.1
2022-07-04,62.1
2022-07-04,62.1
2022-07-04,65
2022-07-04,65
2022-07-05,65
2022-07-05,68.25
2022-07-05,68.25
2022-07-05,68.25
2022-07-05,68.25
2022-07-06,68.25
2022-07-06,68.25
2022-07-06,70
2022-07-06,70
2022-07-06,70
2022-07-07,70
2022-07-07,70
2022-07-07,70
2022-07-07,70
2022-07-07,70
2022-07-08,70
2022-07-08,70
2022-07-08,70
2022-07-08,70
2022-07-08,70
2022-07-11,70
2022-07-11,70
2022-07-11,70
2022-07-11,70
2022-07-11,70
2022-07-12,70
2022-07-12,70
2022-07-12,70
2022-07-12,70
2022-07-12,70
2022-07-13,70
2022-07-13,70
2022-07-13,70
2022-07-13,70
2022-07-13,70
2022-07-14,70
2022-07-14,70
2022-07-14,70
2022-07-14,70
2022-07-14,70
2022-07-15,70
2022-07-15,70
2022-07-15,70
2022-07-15,70
2022-07-15,70
2022-07-18,70
2022-07-18,70
2022-07-18,70
2022-07-18,70
2022-07-18,70
2022-07-19,70
2022-07-19,70
2022-07-19,66.55
2022-07-19,66.55
2022-07-19,66.55
2022-07-20,66.55
2022-07-20,66.55
2022-07-20,66.55
2022-07-20,66.55
2022-07-20,66.55
2022-07-21,66.55
2022-07-21,66.55
2022-07-21,66.55
2022-07-21,66.55
2022-07-21,66.55
2022-07-22,66.55
2022-07-22,66.55
2022-07-22,66.55
2022-07-22,66.55
2022-07-22,66.55
2022-07-25,66.55
2022-07-25,66.55
2022-07-25,69.88
2022-07-25,69.88
2022-07-25,69.88
2022-07-26,69.88
2022-07-26,69.88
2022-07-26,69.88
2022-07-26,69.88
2022-07-26,69.88
2022-07-27,69.88
2022-07-27,69.88
2022-07-27,69.88
2022-07-27,69.88
2022-07-27,69.88
2022-07-28,69.88
2022-07-28,69.88
2022-07-28,69.88
2022-07-28,69.88
2022-07-28,69.88
2022-07-29,69.88
2022-07-29,69.88
2022-07-29,69.88
2022-07-29,68.5
2022-07-29,68.5
2022-08-02,68.5
2022-08-02,68.5
2022-08-02,68.5
2022-08-02,68.5
2022-08-02,68.5
2022-08-03,68.5
2022-08-03,68.5
2022-08-03,68.5
2022-08-03,68.5
2022-08-03,68.5
2022-08-04,68.5
2022-08-04,68.5
2022-08-04,68.5
2022-08-04,68.5
2022-08-04,68.5
2022-08-05,68.5
2022-08-05,68.5
2022-08-05,68.5
2022-08-05,68.5
2022-08-05,68.5
2022-08-08,68.5
2022-08-08,68.5
2022-08-08,68.5
2022-08-08,68.5
2022-08-08,68.5
2022-08-09,68.5
2022-08-09,68.5
2022-08-09,68.5
2022-08-09,68.5
2022-08-09,68.5
2022-08-10,68.5
2022-08-10,68.5
2022-08-10,68.5
2022-08-10,68.5
2022-08-10,68.5
2022-08-11,68.5
2022-08-11,68.5
2022-08-11,68.5
2022-08-11,68.5
2022-08-11,68.5
2022-08-12,68.5
2022-08-12,68.5
2022-08-12,68.5
2022-08-12,68.5
2022-08-12,68.5
2022-08-15,68.5
2022-08-15,68.5
2022-08-15,68.5
2022-08-15,68.5
2022-08-15,69.5
2022-08-16,69.5
2022-08-16,69.5
2022-08-16,69.5
2022-08-16,69.5
2022-08-16,69.5
2022-08-17,69.5
2022-08-17,69.5
2022-08-17,69.5
2022-08-17,69.5
2022-08-17,69.5
2022-08-18,69.5
2022-08-18,69.5
2022-08-18,69.5
2022-08-18,69.5
2022-08-18,69.5
2022-08-19,69.5
2022-08-19,69.5
2022-08-19,69.5
2022-08-19,69.5
2022-08-19,69.5
2022-08-22,70
2022-08-22,70
2022-08-22,70
2022-08-22,70
2022-08-22,69.5
2022-08-23,69.5
2022-08-23,69.5
2022-08-23,69.5
2022-08-23,69.5
2022-08-23,69.5
2022-08-24,69.5
2022-08-24,69.5
2022-08-24,69.5
2022-08-24,69.5
2022-08-24,69.5
2022-08-25,69.5
2022-08-25,69.5
2022-08-25,69.5
2022-08-25,69.5
2022-08-25,69.5
2022-08-26,69.5
2022-08-26,69.5
2022-08-26,69.5
2022-08-26,69.5
2022-08-26,69.5
2022-08-29,69.5
2022-08-29,69.5
2022-08-29,69.5
2022-08-29,69.5
2022-08-29,69.5
2022-08-30,69.5
2022-08-30,69.5
2022-08-30,69.5
2022-08-30,69.5
2022-08-30,69.5
2022-08-31,69.5
2022-08-31,69.5
2022-08-31,69.5
2022-08-31,69.5
2022-08-31,69.5
2022-09-01,69.5
2022-09-01,69.5
2022-09-01,69.5
2022-09-01,69.5
2022-09-01,69.5
2022-09-02,69.5
2022-09-02,69.5
2022-09-02,69.5
2022-09-02,69.5
2022-09-02,69.5
2022-09-05,69.5
2022-09-05,69.5
2022-09-05,69.5
2022-09-05,69.5
2022-09-05,69.5
2022-09-06,69.5
2022-09-06,69.5
2022-09-06,69.5
2022-09-06,69.5
2022-09-06,69.5
2022-09-07,69.5
2022-09-07,69.5
2022-09-07,69.5
2022-09-07,69.5
2022-09-07,69.5
2022-09-08,69.5
2022-09-08,69.5
2022-09-08,69.5
2022-09-08,69.5
2022-09-08,69.5
2022-09-09,69.5
2022-09-09,69.5
2022-09-09,69.5
2022-09-09,69.5
2022-09-09,69.5
2022-09-12,69.5
2022-09-12,69.5
2022-09-12,69.5
2022-09-12,69.5
2022-09-12,69.5
2022-09-13,69.5
2022-09-13,69.5
2022-09-13,69.5
2022-09-13,69.5
2022-09-13,69.5
2022-09-14,69.5
2022-09-14,69.5
2022-09-14,69.5
2022-09-14,69.5
2022-09-14,69.5
2022-09-15,69.5
2022-09-15,69.5
2022-09-15,69.5
2022-09-15,69.5
2022-09-15,69.5
2022-09-16,69.5
2022-09-16,69.5
2022-09-16,69.5
2022-09-16,69.5
2022-09-16,69.5
2022-09-19,69.5
2022-09-19,69.5
2022-09-19,69.5
2022-09-19,69.5
2022-09-19,69.5
2022-09-20,69.5
2022-09-20,69.5
2022-09-20,69.5
2022-09-20,69.5
2022-09-20,69.5
2022-09-21,69.5
2022-09-21,69.5
2022-09-21,69.5
2022-09-21,69.5
2022-09-21,69.5
2022-09-22,69.5
2022-09-22,69.5
2022-09-22,69.5
2022-09-22,69.5
2022-09-22,69.5
2022-09-26,69.5
2022-09-26,69.5
2022-09-26,69.5
2022-09-26,69.5
2022-09-26,69.5
2022-09-27,69.5
2022-09-27,69.5
2022-09-27,69.5
2022-09-27,69.5
2022-09-27,69.5
2022-09-28,69.5
2022-09-28,69.5
2022-09-28,69.5
2022-09-28,69.5
2022-09-28,69.5
2022-09-29,69.5
2022-09-29,69.5
2022-09-29,69.5
2022-09-29,69.5
2022-09-29,69.5
2022-10-03,69.5
2022-10-03,69.5
2022-10-03,69.5
2022-10-03,69.5
2022-10-03,69.5
2022-10-07,69.5
2022-10-07,69.5
2022-10-07,69.5
2022-10-07,69.5
2022-10-07,69.5
2022-10-10,69.5
2022-10-10,69.5
2022-10-10,69.5
2022-10-10,69.5
2022-10-10,69.5
2022-10-11,69.5
2022-10-11,69.5
2022-10-11,69.5
2022-10-11,69.5
2022-10-11,69.5
2022-10-12,69.5
2022-10-12,69.5
2022-10-12,69.5
2022-10-12,69.5
2022-10-12,69.5
2022-10-13,69.5
2022-10-13,69.5
2022-10-13,69.5
2022-10-13,69.5
2022-10-13,69.5
2022-10-14,69.5
2022-10-14,69.5
2022-10-14,69.5
2022-10-14,69.5
2022-10-14,69.5
2022-10-17,69.5
2022-10-17,69.5
2022-10-17,69.5
2022-10-17,69.5
2022-10-17,69.5
2022-10-18,69.5
2022-10-18,69.5
2022-10-18,69.5
2022-10-18,69.5
2022-10-18,69.5
2022-10-19,69.5
2022-10-19,69.5
2022-10-19,69.5
2022-10-19,69.5
2022-10-19,69.5
2022-10-20,69.5
2022-10-20,69.5
2022-10-20,69.5
2022-10-20,69.5
2022-10-20,69.5
2022-10-21,69.5
2022-10-21,69.5
2022-10-21,69.5
2022-10-21,69.5
2022-10-21,69.5
2022-10-24,69.5
2022-10-24,69.5
2022-10-24,69.5
2022-10-24,69.5
2022-10-24,69.5
2022-10-25,69.5
2022-10-25,69.5
2022-10-25,69.5
2022-10-25,69.5
2022-10-25,69.5
2022-10-26,69.5
2022-10-26,69.5
2022-10-26,69.5
2022-10-26,69.5
2022-10-26,69.5
2022-10-27,68
2022-10-27,68
2022-10-27,68
2022-10-27,68
2022-10-27,68
2022-10-28,68
2022-10-28,68
2022-10-28,68
2022-10-28,68
2022-10-28,68
2022-10-31,68
2022-10-31,68
